CustomerID,Name,Gender,Age,Annual Income (k$),Spending Score (1-100),Address,Occupation,City
4162,Aimee Ball,Male,54,199,27,"076 Owen Trail
Port Jerrystad, GU 39029",Media buyer,New Jamesberg
4163,Michael Hansen,Male,38,90,18,"02900 Rachel Village
Port Shirley, CA 67846",Freight forwarder,Berrymouth
4164,Abigail Everett,Female,27,190,93,"4379 Belinda Pine Apt. 471
South Barbara, PA 68824",Location manager,Tiffanytown
4165,Steven Soto,Male,60,167,46,"563 Murphy Cliff
Rachelton, MT 42328",Engineering geologist,Hammondfort
4166,Alexander Thompson,Male,34,63,28,"785 Lisa Roads Suite 766
Lake Maryville, GU 87981",Building services engineer,Sextonmouth
4167,Christine Nguyen,Male,23,32,27,"Unit 7525 Box 7863
DPO AE 49357",Armed forces training and education officer,Garnermouth
4168,Chloe Barrera,Male,42,183,92,"8087 Brown Haven Apt. 893
Stacyfort, MH 26457","Research officer, trade union",East Deborahfort
4169,Jacob Johnson,Female,29,108,9,"PSC 1402, Box 1038
APO AA 55103","Clinical scientist, histocompatibility and immunogenetics",West Royton
4170,Joseph Cardenas,Male,48,51,19,"313 Cathy Pike
Johnnyville, OK 61670",Archivist,West Anthony
4171,Gregory Benson,Female,47,141,29,"586 David Mills Apt. 279
South Sarastad, MO 14924",Building control surveyor,Simpsonland
4172,Jacqueline Mccarthy,Male,66,50,94,"615 George Underpass
West Eric, SD 35247","Designer, ceramics/pottery",Crawfordtown
4173,Lawrence Turner,Female,21,172,27,"810 Willis Spur
Lake James, WY 51186",IT technical support officer,New Kennethborough
4174,Dawn Thomas,Female,44,17,49,"73556 Jeffrey Camp Suite 070
Amandaberg, ND 71669",Geophysicist/field seismologist,North Justin
4175,Natalie Garrison,Female,37,152,1,"8875 Kelly Stravenue Apt. 014
Garrisonmouth, MA 72457",English as a second language teacher,South Danielle
4176,Ricardo Smith,Female,41,20,90,"13049 Dawn Haven
Christinaberg, MO 90762",Speech and language therapist,Lake Samuelmouth
4177,Scott Wilson,Female,49,124,46,"533 Robinson Prairie Suite 004
Parkerfort, RI 80312",Control and instrumentation engineer,North Annetteville
4178,Susan Powers,Male,54,75,81,"265 Parker Key
New Mary, TN 38903",Higher education careers adviser,West Danielshire
4179,Nicholas Smith,Male,63,184,71,"21776 William Fort Apt. 884
North Wandaton, HI 17033","Research officer, trade union",New Nathanmouth
4180,Lisa Marshall,Male,33,186,83,"8093 Nicholas Burg
South Sarah, WY 21515","Scientist, research (medical)",Perrystad
4181,Wendy Lam,Male,40,57,88,"9243 Michele Stravenue
Jimmyville, OH 29351",Set designer,Port Jo
4182,Ronald Johnson,Female,59,166,44,"27515 Wong Circles
East Sarahland, PA 42695",Oceanographer,East Anthony
4183,Dana Koch,Male,29,192,76,"86765 Jodi Path Apt. 982
Trevinotown, SC 02438",Office manager,Rogersview
4184,Alvin Cummings,Male,70,48,34,"2164 Johnston Expressway Suite 347
Youngtown, CO 04091",Learning mentor,Jefferyville
4185,Laura Hernandez,Male,23,19,30,"8722 Robert Gateway
Lake Codyburgh, NE 04775",Television production assistant,West Matthewfort
4186,Patricia Meza,Male,63,61,18,"3943 Brandy Ferry
East Reneestad, PA 95672",Sport and exercise psychologist,Lake Christopher
4187,Sarah Peterson,Female,23,47,56,"58748 Long Road Suite 323
Farleyland, DC 88466",Learning mentor,Adamsside
4188,Doris Wright,Male,45,177,77,"008 Nicole Plains
East Sarah, KY 90519",Diagnostic radiographer,South Renee
4189,John Page,Female,59,38,97,"195 Nicole Rapids
Reginaldfort, ME 54050",General practice doctor,Bakerton
4190,Nicole Thomas,Male,23,161,9,"9701 Yolanda Shore Suite 605
Garrisonmouth, IN 96450","Sales professional, IT",Kimberlymouth
4191,Julie Freeman MD,Male,38,110,62,"316 Alan Island
Matthewchester, FM 29196",Quantity surveyor,Larafort
4192,Sarah Thompson,Male,26,165,92,"32524 Cook Court Suite 554
New Mark, FM 74105",Automotive engineer,South Janet
4193,Steven Lewis,Female,25,164,15,"80919 Smith Lake Suite 302
South Catherine, AL 81198",Product manager,East Jose
4194,Michael Jones,Male,47,28,56,"7499 Miller Greens Suite 067
Richmondburgh, VA 72716","Engineer, drilling",New Anthonyborough
4195,Andrew Braun,Male,18,52,39,"232 James Fall
North Danielview, MH 26194",Chartered public finance accountant,East Thomaschester
4196,Tyler Palmer,Female,61,64,21,"PSC 3669, Box 7367
APO AA 30186","Editor, commissioning",Port Samantha
4197,James Marshall,Male,60,197,52,"1424 Rodriguez Station
New Madison, IN 34207","Teacher, secondary school",New Wayne
4198,Michelle Mills,Male,27,61,33,"319 Jill Square Suite 490
Lake Williamchester, ME 60897","Scientist, research (maths)",Smithland
4199,Kathleen Combs,Male,52,42,32,"6932 Lee Stream
Martinezmouth, LA 17848",Government social research officer,West Melissa
4200,Dave Webb,Female,69,188,19,"23347 Johnson Junction Suite 530
Nelsonberg, AK 67852",Waste management officer,East Wesley
4201,Elizabeth Schroeder,Female,29,128,22,"076 Mark Camp Suite 262
Aaronberg, DC 76591",Podiatrist,South Alexisport
4202,Teresa Soto,Female,27,46,59,"06157 Myers Island
West Alexis, WY 05239","Surveyor, building control",Robertborough
4203,Stephanie Jimenez,Female,66,94,17,"0794 Cox Freeway
North Misty, WA 01661","Teacher, early years/pre",Jenkinsview
4204,Brent Little,Male,47,157,44,"28668 Mindy Divide
West William, FM 43881",Building surveyor,East Tammymouth
4205,Lisa Sanchez,Male,25,86,57,"4959 Williams Glens
Port Ricky, IA 05172",Podiatrist,Andrewview
4206,Ray Lam,Female,28,52,34,"5381 Pierce Meadows
Scottfurt, SC 66454",Radio producer,Lake Victoriamouth
4207,Christine Johnson,Male,62,56,78,"8247 Mclean Creek Suite 536
South Tinabury, WI 72150",Exercise physiologist,South Frank
4208,Jennifer Fleming,Male,29,173,98,"9652 Steven Inlet Apt. 966
Elizabethbury, GA 20524",Hydrogeologist,Port Veronicaside
4209,Christina Allen,Female,56,34,67,"29157 Wall Ramp Apt. 281
Davidchester, VI 64730","Psychotherapist, child",Davidfurt
4210,Karen Garcia,Female,32,108,33,"0903 Richard Walks
North Jill, FL 63851","Civil engineer, contracting",East Kendra
4211,Barry Edwards,Female,26,46,28,"32850 Jon Village
Cristiantown, DC 01855",Fashion designer,West Matthewmouth
4212,Andrew Williams,Female,35,96,89,"3675 Janet Islands
Taylorstad, NV 89432",Ranger/warden,Lake Williamside
4213,Edward Shelton,Male,31,142,20,"5166 Parsons Groves
New Randy, CT 58418",Merchant navy officer,Mitchellfurt
4214,Joshua Haynes,Male,20,105,37,"3910 Smith Court Suite 616
Byrdton, IA 74738",Heritage manager,Lisaville
4215,Jennifer Farrell,Female,32,63,96,"34368 Anderson Village
Darrenhaven, MP 91536",Make,East Joshuaside
4216,Katrina Rosario,Female,47,136,18,"USNV Graham
FPO AP 84696","Radiographer, diagnostic",East Matthewberg
4217,Cory Gordon,Male,53,61,22,"52367 Amy Forks Suite 744
Colemanview, VT 57575",Financial adviser,Pricefort
4218,Melissa Perez,Female,42,167,63,"116 Johnson Drives
West Roystad, PR 00824",Research scientist (maths),North Ricardostad
4219,Christopher Schwartz,Female,42,168,67,"5894 Williamson Rapid Suite 218
Pittsshire, MO 74935",Restaurant manager,Hallberg
4220,Michael Walters,Female,29,122,62,"644 Julie Mills Suite 227
Vanessatown, AL 63961","Teacher, adult education",Lake Sarahfort
4221,Gabrielle Washington,Female,37,57,50,"90541 Cortez Key Suite 104
Nancyfurt, AL 91216","Surveyor, commercial/residential",Kurtport
4222,Alexander Hughes,Female,70,121,39,"753 Chad Plaza Apt. 760
North Julianmouth, RI 53609",Minerals surveyor,West Christophermouth
4223,Alexandra Castro,Female,50,147,68,"9233 Rivera Tunnel Suite 549
Markville, SC 14479",Secondary school teacher,New Joanport
4224,Pamela Cunningham,Female,57,189,13,"USNS Wu
FPO AA 69876",Restaurant manager,Martinhaven
4225,Desiree Rivas,Female,44,131,91,"665 Pennington Drive
Jenniferview, OR 13945",Medical physicist,West Sandra
4226,Michael Payne,Male,60,172,33,"26905 Mack Place Suite 213
New Tommy, MS 31214","Biochemist, clinical",Port Andrea
4227,Mrs. Adriana Singleton MD,Female,34,39,90,"98277 Griffith Valleys Suite 431
Lake Victorbury, TN 17689",Petroleum engineer,North Dennis
4228,Daniel Carr,Female,22,61,51,"85739 Sylvia Knoll Suite 452
Kellyville, ME 98013",Pensions consultant,West Brenda
4229,Mary Benton,Female,50,140,51,"8823 Ashley Walk Apt. 667
North Zacharyview, KY 47954","Surveyor, hydrographic",West Danielle
4230,Andrea Lane,Male,61,142,83,"9428 Price Freeway Apt. 530
Lake Michelle, KS 58485",Health service manager,Lake Omar
4231,Deborah Thompson DVM,Male,39,127,16,"Unit 1944 Box 1053
DPO AP 90843","Engineer, automotive",South Jodi
4232,Anthony Butler,Female,46,172,17,"91646 Stephanie Tunnel Apt. 643
Julieton, FM 95318","Doctor, general practice",Palmerton
4233,Joanna Benitez,Female,49,33,57,"0453 Parsons Meadow Suite 645
South Joeton, DE 13290",IT trainer,Michaelburgh
4234,Jordan Silva,Female,19,24,20,"827 Evans Circle Suite 977
Catherinemouth, OR 51441",Podiatrist,Kingmouth
4235,Ashley Miller,Male,31,110,48,"74196 Contreras Grove
Larsonburgh, MI 99374",Location manager,Johnsonhaven
4236,Hannah Flowers,Male,44,168,9,"791 Joshua Streets Apt. 298
Ortegaton, ME 13561","Psychologist, clinical",South Bradleychester
4237,Tanya Thomas,Female,64,198,8,"8485 Morris River
Torreshaven, FM 20238",Armed forces training and education officer,Cruzton
4238,Robert Myers,Female,61,149,79,"USCGC Baxter
FPO AE 43258",Animal nutritionist,West Keithbury
4239,George Savage,Female,57,83,32,"USNS Griffin
FPO AA 76967",Astronomer,Melissahaven
4240,Anna Anderson,Male,49,181,12,"2618 Day Ridges Apt. 021
New Patriciachester, CO 69752",Environmental manager,Ronaldmouth
4241,Jesse Andrews,Female,20,36,10,"37933 Gray Isle Suite 596
Lake Andrew, AZ 78053",Charity fundraiser,Greenton
4242,Jose Ray,Male,33,43,61,"95808 Peters Park
Susanstad, GA 56509","Journalist, magazine",West Jonathan
4243,Gregory Miles,Female,30,126,40,"320 Elizabeth Tunnel
North Antonio, MS 68488",Meteorologist,Lake Tasha
4244,Kathy Allen,Female,47,110,84,"85617 Turner Prairie
East Dustinland, ME 81640",Planning and development surveyor,Diazville
4245,Angela Newman,Female,43,84,12,"2189 Erica Village Apt. 984
Williamsborough, OH 38562",Site engineer,South Jessicahaven
4246,Michael Smith,Male,21,18,18,"029 Pierce Tunnel
Gabrielview, NY 19099",Writer,Port Alex
4247,Jennifer Gill,Male,52,123,63,"7162 Joseph Burg Apt. 201
Kimberlytown, GU 97427",Occupational hygienist,Deanbury
4248,Jaime Jackson,Female,23,113,99,"97638 Espinoza Pine
North Mary, IA 95244",Planning and development surveyor,Juarezburgh
4249,Patrick Lee,Female,24,121,73,"279 Jones Ferry Apt. 498
Pamelatown, SC 87001",Magazine features editor,New Victoriaborough
4250,Elizabeth Kirby,Male,25,107,16,"515 Candace Valley Apt. 739
North Amy, TX 11388","Engineer, automotive",North Keithbury
4251,Jessica Bell,Female,62,22,12,"00147 Monica Court
Lake Georgefurt, NM 02413",Arts administrator,Hansenport
4252,Kimberly Powers,Female,63,138,78,"1358 Woods Coves Apt. 846
Tonyburgh, LA 35967",Early years teacher,New Denisebury
4253,Patrick Valenzuela,Male,45,175,98,"2705 Roberts Ramp Apt. 067
Lake Jackieport, GU 08938",Field trials officer,Ryanview
4254,Monica Luna,Male,69,28,37,"683 Nicholas Springs
Lake Cassidy, PA 55317",Armed forces training and education officer,Port Nicoleland
4255,Heather May,Female,68,77,62,"91445 Reynolds Passage Suite 944
West Stacyshire, MI 09049","Administrator, charities/voluntary organisations",Jillianview
4256,Eric Shaw,Male,47,148,96,"6972 Ashley Falls Apt. 774
Chadborough, DE 95543",Chief Technology Officer,Edwardshaven
4257,Willie Castillo,Female,57,54,28,"USS Dorsey
FPO AP 17853","Designer, exhibition/display",Robertfort
4258,Gloria Harvey,Female,37,61,54,"903 Simpson View
South Carmenborough, MP 01099",Chiropodist,Martinezport
4259,Amanda Hughes,Female,44,43,21,"36318 Gerald Lodge Apt. 271
North Tammymouth, GU 40908",Advertising art director,South Bruce
4260,Ariel Allison,Female,69,133,63,"3663 Gonzales Port
Lake Amber, OK 99228","Education officer, museum",Suttonville
4261,Jennifer Richardson,Male,62,172,47,"83577 Aaron Station
East Daniel, NV 70144","Investment banker, operational",Port Daniel
4262,Erin White,Female,42,161,29,"5236 Hannah Pine Apt. 857
Monroetown, KS 92437",Personal assistant,Port Andrew
4263,Joseph Lee,Male,60,97,10,"3598 Bishop Plain Apt. 006
East Stephenburgh, VI 03031","Designer, jewellery",South Heatherborough
4264,Rachel Hawkins,Female,41,79,13,"79808 Kevin Rest Apt. 867
East Chris, MH 28577",Press photographer,Lisaville
4265,Jane Garrett,Female,51,42,24,"052 James Square
Jonesshire, AL 39489",Commercial art gallery manager,Ibarrabury
4266,Elizabeth Becker DVM,Male,25,28,62,"80042 Lane Green
Josephview, NH 72010","Scientist, research (physical sciences)",Careybury
4267,Keith Perez,Female,59,180,42,"0745 Hernandez Dale
East Lisa, SC 02842",Field seismologist,Amandaberg
4268,Robert Williams,Female,29,46,58,"276 Harvey Unions
Carlsonmouth, HI 36397",Herbalist,East Elizabethberg
4269,Emily Hutchinson,Male,31,101,15,"547 Butler Prairie Apt. 670
West Gregoryborough, WV 87434","Solicitor, Scotland",West Kelseyview
4270,Brittany Jones,Male,44,15,41,"03735 Herrera Mountains
West Lisaville, AZ 51172","Surveyor, rural practice",Michaelstad
4271,Sarah Scott,Female,29,25,72,"5603 Wilkins Prairie
Brocktown, MH 42678",Diplomatic Services operational officer,Lake Ericstad
4272,Daniel Floyd,Female,60,51,58,"788 Camacho Skyway Apt. 470
Sharonland, WY 06952","Accountant, chartered",New Ross
4273,Lorraine Brown,Male,35,191,81,"844 Lindsey Passage
East Susanchester, DE 34417",Veterinary surgeon,East Jacobmouth
4274,Douglas Carpenter,Male,66,111,89,"0719 James Landing Suite 902
New Renee, KS 48546",Historic buildings inspector/conservation officer,Port Bradberg
4275,Victoria Rodriguez,Female,22,81,63,"PSC 2233, Box 1195
APO AE 13969",Analytical chemist,Brianborough
4276,John Moore,Female,56,94,68,"9824 Holland Fall
Larrystad, ME 32711",Commercial/residential surveyor,Erinborough
4277,Cathy Haney,Female,20,167,18,"8824 Scott Wells Suite 783
Michaelburgh, PW 13524","Surveyor, hydrographic",Julieberg
4278,Tina Jones,Female,70,43,14,"9211 Anthony Ways Suite 415
Hillland, OH 53809","Scientist, physiological",Lake Jesse
4279,Michelle Foley,Female,35,80,19,"030 Diaz Garden
North Rachel, DC 14797",Art therapist,South Bradleybury
4280,Kimberly Rhodes,Male,22,97,66,"3783 Marcus Via
East Pamelaville, AK 55682",Tax adviser,West Danielle
4281,Kyle Wright,Male,54,37,89,"9608 Lewis Ford
Lake Joshua, GA 64691","Therapist, speech and language",East Antonioberg
4282,Shane Morris,Female,44,130,61,"721 Sandoval Lock Apt. 666
Rodriguezton, VT 52005",Film/video editor,New Valerieton
4283,Christopher Smith,Male,48,40,69,"037 Nelson Vista Suite 160
Melendezview, WV 65049",Sports development officer,Brianafurt
4284,Gabrielle Li,Male,59,57,95,"5948 Ward Meadows Suite 228
West Jerry, NM 19024",Event organiser,Waltonmouth
4285,Kenneth Murillo,Female,67,187,74,"33581 Larry Flat
New Brandonchester, MS 83598",Site engineer,North Roberttown
4286,Stephanie Jimenez,Female,18,81,55,"16411 Campbell Falls Apt. 640
New Jennifer, VT 44104",Multimedia programmer,Munozmouth
4287,Mary Olson,Female,33,111,88,"82683 Wiggins Expressway
Port Ashleyfurt, AS 69592",Chartered management accountant,Port Hunter
4288,Heather Wright,Female,34,84,16,"66517 Gabrielle Pines Suite 038
Rossshire, WI 06256",Early years teacher,Marksport
4289,Kelly Gray,Male,62,27,48,"334 Davis Passage
Shaunton, UT 44117",Psychotherapist,Matthewbury
4290,Daniel Bullock,Female,50,182,3,"797 John Causeway
Yuville, PR 22438",Fisheries officer,Anthonyburgh
4291,Lorraine Davis,Male,51,42,67,"593 Timothy Branch
Gonzalezfort, MP 35420",Copy,Victoriabury
4292,Caroline Jordan,Female,23,118,8,"9112 Howell Lakes Apt. 491
East Gregory, TN 54993",Seismic interpreter,Anthonytown
4293,Jennifer Washington,Male,68,121,18,"699 Brett Unions
Stewartview, OR 74256",Communications engineer,Dianamouth
4294,Shelley Williams,Female,52,172,66,"951 Ryan Gateway
Port Danielborough, GA 29764","Buyer, industrial",New Christine
4295,Jennifer Jones,Female,33,50,49,"50974 Richard Oval Apt. 138
West Ianstad, UT 54023",Toxicologist,Heidiland
4296,Daniel Gray,Male,54,28,70,"PSC 2625, Box 2908
APO AP 01401",Chartered public finance accountant,Jasonland
4297,David Aguirre,Male,45,114,30,"37790 Jesse Drives Suite 173
New Sandraville, UT 68121","Solicitor, Scotland",South Ryan
4298,Terry Evans,Female,23,180,59,"623 Brown Corner
West Alyssa, IL 51289","Optician, dispensing",Burkeside
4299,Melissa Peterson,Female,30,33,2,"73966 Burns Turnpike
West Thomasborough, DC 48687",Quality manager,Julieshire
4300,Timothy Long,Female,51,56,67,"254 Steven Glen Apt. 989
South Garyfort, NM 89213",Human resources officer,Natalieview
4301,Mrs. Madeline Andrade MD,Female,70,51,59,"046 Diaz Lane Apt. 822
New Samantha, PW 05284",Drilling engineer,East Jasonmouth
4302,Thomas Green,Male,49,191,83,"Unit 4183 Box 7176
DPO AP 91361",Dancer,Lake Randystad
4303,Kristen Jackson,Male,42,53,40,"05386 Jennifer Stream
Richardfurt, MA 39012",Field seismologist,Port Jennifer
4304,James Dickson,Male,52,80,79,"446 Kayla Summit Apt. 559
Timothyborough, PA 73420",Aeronautical engineer,Valerieview
4305,Edward Allen II,Female,18,26,40,"6543 Nicholas Hills
Port Joseland, ME 65125",Soil scientist,Kellyside
4306,Jamie Howell,Female,65,140,79,"9003 Andrea Flat
East Brandonport, MS 20960","Accountant, chartered management",West Meghanmouth
4307,Anthony Archer,Female,30,148,23,"11906 Hatfield Centers Suite 672
Lake Amystad, NJ 47800",Human resources officer,Graybury
4308,Nicole Day,Female,44,128,33,"20344 William Courts
South Erica, IN 88004",Web designer,Rodriguezside
4309,Kimberly Fox,Female,53,17,78,"55972 Andrea Shoals
Sherrystad, ME 57868",Historic buildings inspector/conservation officer,Adamsmouth
4310,Erin Long,Male,55,27,71,"USS Harmon
FPO AP 50898",Social researcher,East Eric
4311,Linda Clark,Female,33,149,57,"1550 Allen Haven Apt. 236
Powellburgh, NE 32459",Energy manager,Michaelberg
4312,Casey Delgado,Female,38,52,100,"93566 Hughes View Apt. 138
Port Kimberlyhaven, TX 79855",Hospital pharmacist,New Ralph
4313,Julia Taylor,Male,58,84,24,"856 Miller Green Suite 705
South Brendan, GU 60196",Building control surveyor,South Morganhaven
4314,Angela Conley,Female,54,136,15,"746 Laura Village
Veronicashire, VT 26148","Scientist, research (life sciences)",East Philipview
4315,Susan Patrick,Male,68,141,100,"7696 Howard Park Suite 181
Ingramberg, GU 84932",Careers adviser,East Ashleyton
4316,Matthew Smith,Female,59,34,41,"072 Daniel Garden Apt. 202
North Aprilshire, CA 17799","Programme researcher, broadcasting/film/video",Sanchezfurt
4317,Emma Erickson,Male,39,81,53,"7396 Madison Rapids
East Lisa, VI 59246",Dance movement psychotherapist,Nicholastown
4318,Michelle Palmer,Male,52,93,10,"00659 David Harbors
East Phillip, MP 54416",Food technologist,East Michael
4319,Teresa Haynes,Female,64,163,56,"Unit 6575 Box 8061
DPO AE 26691",Aid worker,Thorntonbury
4320,James Mcdowell,Female,64,118,30,"7562 Danielle Oval
South James, PR 68440","Doctor, hospital",West Billyport
4321,Erin Barnes,Male,18,155,98,"78855 Barnett Place
North Jessicaton, MA 46570",Economist,Bethanystad
